Date,Open,High,Low,Close,Adj Close,Volume
2020-02-21,325.500000,326.500000,323.000000,325.000000,299.164459,22813534
2020-02-24,319.500000,321.500000,319.500000,320.000000,294.561951,41693680
2020-02-25,320.000000,323.500000,317.500000,322.000000,296.403015,36195011
2020-02-26,317.000000,320.500000,316.500000,318.500000,293.181213,60479362
2020-02-27,319.000000,320.000000,315.000000,316.000000,290.879913,61250927
2020-03-02,308.000000,317.000000,308.000000,311.000000,286.277374,79912942
2020-03-03,318.500000,320.000000,316.000000,317.500000,292.260681,49679411
2020-03-04,322.000000,322.000000,317.000000,320.500000,295.022217,42941146
2020-03-05,325.000000,326.000000,323.000000,323.000000,297.323517,37861525
2020-03-06,320.000000,320.500000,315.000000,315.000000,289.959442,51546760
2020-03-09,307.500000,310.000000,305.500000,305.500000,281.214569,87871277
2020-03-10,301.500000,309.000000,301.000000,307.000000,282.595428,71950130
2020-03-11,309.000000,310.500000,302.000000,302.000000,277.992828,62216710
2020-03-12,299.000000,299.000000,287.000000,294.000000,270.628784,113527351
2020-03-13,275.000000,294.000000,272.500000,290.000000,266.946716,149995148
2020-03-16,285.000000,291.000000,275.500000,276.500000,254.519928,103873228
2020-03-17,265.000000,276.500000,265.000000,268.000000,246.695618,121323651
2020-03-18,269.500000,272.500000,260.000000,260.000000,239.331589,117437643
2020-03-19,252.000000,253.000000,235.500000,248.000000,230.501907,160811697
2020-03-20,258.500000,270.000000,256.000000,270.000000,250.949615,157664726
2020-03-23,257.000000,262.500000,252.000000,255.000000,237.007980,76466709
2020-03-24,268.000000,274.000000,266.000000,267.500000,248.626038,81952933
2020-03-25,276.500000,280.000000,274.000000,277.000000,257.455780,79447199
2020-03-26,279.500000,280.000000,275.500000,280.000000,260.244049,52845633
2020-03-27,284.000000,286.000000,273.000000,273.000000,253.737946,68752306
2020-03-30,263.500000,269.000000,262.500000,267.500000,248.626038,49159956
2020-03-31,273.000000,274.000000,269.500000,274.000000,254.667419,48837923
2020-04-01,276.500000,276.500000,271.500000,271.500000,252.343750,44515034
2020-04-06,273.000000,275.500000,270.000000,275.500000,256.061493,56392754
2020-04-07,283.500000,284.000000,280.500000,283.000000,263.032410,48787346
2020-04-08,285.000000,285.500000,283.000000,285.000000,264.891296,37912826
2020-04-09,287.500000,288.000000,282.500000,283.000000,263.032410,27620430
2020-04-10,280.000000,282.000000,279.000000,279.500000,259.779297,27252858
2020-04-13,278.500000,281.500000,278.500000,278.500000,258.849884,22196596
2020-04-14,281.000000,285.500000,280.000000,285.000000,264.891296,48809688
2020-04-15,287.000000,288.500000,286.000000,287.500000,267.214905,55216434
2020-04-16,283.000000,288.500000,283.000000,286.500000,266.285431,47815280
2020-04-17,303.500000,308.500000,300.500000,306.500000,284.874329,116368201
2020-04-20,308.000000,309.000000,302.500000,304.000000,282.550659,41381669
2020-04-21,300.500000,301.500000,293.500000,295.000000,274.185669,61479357
2020-04-22,294.500000,295.000000,290.500000,294.000000,273.256256,42192580
2020-04-23,300.000000,300.000000,294.000000,295.500000,274.650391,39474478
2020-04-24,295.500000,297.000000,294.000000,294.000000,273.256256,26008090
2020-04-27,298.000000,298.500000,296.000000,298.000000,276.974030,38493406
2020-04-28,298.500000,298.500000,294.500000,296.500000,275.579895,37395165
2020-04-29,299.000000,301.500000,298.000000,299.000000,277.903473,44059301
2020-04-30,302.000000,305.000000,301.500000,304.500000,283.015381,55126085
2020-05-04,294.500000,296.500000,294.000000,295.000000,274.185669,71581861
2020-05-05,296.500000,298.000000,295.000000,295.500000,274.650391,23547405
2020-05-06,294.500000,296.000000,292.500000,296.000000,275.115143,34240479
2020-05-07,294.500000,299.000000,294.500000,297.500000,276.509277,27621198
2020-05-08,300.000000,300.000000,296.000000,297.500000,276.509277,32295893
2020-05-11,300.000000,301.500000,298.500000,301.000000,279.762360,28727019
2020-05-12,297.500000,298.500000,295.000000,295.000000,274.185669,52089788
2020-05-13,293.000000,297.000000,292.500000,297.000000,276.044586,26156418
2020-05-14,293.000000,295.000000,292.500000,293.000000,272.326813,34315948
2020-05-15,297.500000,298.500000,294.500000,298.000000,276.974030,42494804
2020-05-18,291.000000,293.500000,290.000000,290.000000,269.538544,84986065
2020-05-19,294.000000,294.000000,291.500000,291.500000,270.932678,51250214
2020-05-20,293.000000,294.000000,291.000000,294.000000,273.256256,32677994
2020-05-21,296.000000,298.000000,295.000000,297.500000,276.509277,30997468
2020-05-22,294.500000,295.000000,291.000000,292.000000,271.397400,40192923
2020-05-25,290.500000,293.000000,288.500000,292.000000,271.397400,26803223
2020-05-26,295.000000,297.500000,293.500000,295.500000,274.650391,33856481
2020-05-27,297.000000,298.000000,295.500000,296.500000,275.579895,23375959
2020-05-28,298.500000,298.500000,293.000000,294.000000,273.256256,28444568
2020-05-29,292.000000,292.500000,290.000000,292.000000,271.397400,79774181
2020-06-01,294.000000,296.500000,293.500000,295.500000,274.650391,35811214
2020-06-02,296.000000,297.500000,296.000000,296.500000,275.579895,24771587
2020-06-03,300.000000,301.000000,298.000000,301.000000,279.762360,65176337
2020-06-04,305.000000,306.000000,304.000000,306.000000,284.409607,46572451
2020-06-05,308.500000,312.000000,308.000000,311.500000,289.521454,42981262
2020-06-08,316.000000,319.000000,315.000000,318.000000,295.562805,50302921
2020-06-09,316.500000,319.000000,314.000000,319.000000,296.492310,36417082
2020-06-10,319.000000,324.000000,318.000000,322.500000,299.745422,39984259
2020-06-11,325.500000,327.000000,318.500000,320.500000,297.886536,50104255
2020-06-12,313.000000,317.500000,312.500000,316.000000,293.704041,45992918
2020-06-15,316.000000,317.500000,308.500000,309.500000,287.662659,51032404
2020-06-16,317.000000,317.000000,314.000000,315.000000,292.774597,36608216
2020-06-17,316.500000,317.000000,313.500000,315.000000,292.774597,34522968
2020-06-18,314.500000,315.000000,313.000000,314.500000,294.648376,29044474
2020-06-19,314.000000,314.500000,312.000000,314.500000,294.648376,48130280
2020-06-22,314.500000,316.500000,312.000000,312.000000,292.306122,37374616
2020-06-23,316.000000,316.500000,312.500000,315.000000,295.116791,41300084
2020-06-24,319.000000,320.000000,316.000000,317.500000,297.459015,54147024
2020-06-29,314.000000,315.000000,310.000000,312.000000,292.306122,56580892
2020-06-30,313.500000,314.000000,311.000000,313.000000,293.243011,48991860
2020-07-01,315.000000,318.000000,314.000000,317.500000,297.459015,29532342
2020-07-02,319.000000,322.000000,318.000000,322.000000,301.674896,34526178
2020-07-03,327.000000,330.500000,326.500000,329.500000,308.701508,53341987
2020-07-06,332.500000,338.000000,332.000000,338.000000,316.664978,57256220
2020-07-07,343.500000,346.000000,338.000000,338.500000,317.133453,59046323
2020-07-08,337.500000,342.500000,337.500000,341.000000,319.475586,30720218
2020-07-09,346.000000,347.000000,343.000000,345.000000,323.223145,35522376
2020-07-10,352.500000,353.000000,345.500000,348.500000,326.502228,60902108
2020-07-13,351.000000,354.500000,350.500000,354.500000,332.123474,48069523
2020-07-14,355.000000,364.000000,354.500000,363.500000,340.555359,61764150
2020-07-15,366.000000,370.000000,361.000000,363.000000,340.086945,73438362
2020-07-16,359.000000,361.000000,353.500000,357.500000,334.934113,68220512
2020-07-17,361.000000,369.000000,360.000000,367.000000,343.834442,65727485
2020-07-20,370.000000,370.000000,362.500000,366.000000,342.897583,42769238
2020-07-21,372.500000,387.000000,371.500000,383.000000,358.824493,64219128
2020-07-22,381.000000,386.000000,379.000000,384.000000,359.761383,43759670
2020-07-23,382.000000,383.000000,379.000000,381.500000,357.419220,45209282
2020-07-24,390.000000,395.000000,382.000000,386.000000,361.635162,86682734
2020-07-27,420.500000,424.500000,416.500000,424.500000,397.704926,99333798
2020-07-28,464.000000,466.500000,428.500000,435.000000,407.542236,166307746
2020-07-29,428.000000,431.500000,419.500000,422.000000,395.362732,85663166
2020-07-30,436.500000,441.000000,428.500000,434.000000,406.605286,69293949
2020-07-31,426.000000,432.000000,425.500000,425.500000,398.641907,49897674
2020-08-03,420.500000,424.000000,415.000000,416.000000,389.741516,76429571
2020-08-04,421.500000,425.500000,418.500000,425.500000,398.641907,41223445
2020-08-05,430.500000,433.500000,426.000000,429.000000,401.920898,47223834
2020-08-06,437.500000,438.000000,431.000000,435.000000,407.542236,41029627
2020-08-07,433.500000,434.000000,428.000000,433.000000,405.668457,36589460
2020-08-10,427.500000,437.500000,427.500000,435.500000,408.010651,36067500
2020-08-11,432.000000,435.000000,429.000000,429.000000,401.920898,34545313
2020-08-12,422.000000,423.500000,419.000000,419.000000,392.552155,52143474
2020-08-13,428.000000,429.000000,424.500000,429.000000,401.920898,44352335
2020-08-14,424.000000,428.000000,423.000000,427.000000,400.047211,23419955
2020-08-17,427.000000,435.000000,425.500000,435.000000,407.542236,34137731
2020-08-18,440.000000,440.500000,432.000000,433.000000,405.668457,41643160
2020-08-19,436.000000,436.500000,427.500000,427.500000,400.515625,31486800
2020-08-20,427.000000,427.500000,401.000000,415.000000,388.804626,75097235
2020-08-21,421.500000,427.000000,420.000000,424.500000,397.704926,41609467
2020-08-24,427.500000,434.500000,425.000000,428.000000,400.984039,48375406
2020-08-25,433.500000,436.000000,430.500000,434.500000,407.073761,35977899
2020-08-26,435.500000,442.000000,435.000000,442.000000,414.100372,39243340
2020-08-27,448.000000,453.500000,444.000000,444.000000,415.974030,53072712
2020-08-28,440.000000,440.500000,431.000000,435.000000,407.542236,56842210
2020-08-31,437.000000,439.500000,426.500000,426.500000,399.578766,81480538
2020-09-01,430.000000,435.000000,428.000000,435.000000,407.542236,37429577
2020-09-02,441.000000,441.000000,430.500000,433.000000,405.668457,34871407
2020-09-03,439.500000,439.500000,433.500000,436.000000,408.479065,34951617
2020-09-04,427.000000,432.500000,427.000000,429.000000,401.920898,46119911
2020-09-07,428.000000,432.500000,425.000000,426.000000,399.110260,32019312
2020-09-08,428.000000,433.000000,427.500000,431.000000,403.794678,23714670
2020-09-09,425.000000,428.000000,423.000000,427.000000,400.047211,40551362
2020-09-10,432.500000,435.000000,430.500000,435.000000,407.542236,35098921
2020-09-11,435.500000,436.500000,432.500000,436.500000,408.947540,34298469
2020-09-14,436.000000,442.000000,435.500000,441.000000,413.163483,39085833
2020-09-15,440.500000,447.000000,439.500000,445.000000,416.910950,39061449
2020-09-16,460.000000,462.000000,455.500000,458.000000,429.090393,64261238
2020-09-17,453.000000,455.000000,446.500000,448.500000,422.496277,42058506
2020-09-18,447.000000,449.500000,443.000000,444.000000,418.257172,52454922
2020-09-21,443.500000,450.000000,440.000000,440.000000,414.489166,39463920
2020-09-22,440.000000,441.000000,436.000000,437.000000,411.662994,36130639
2020-09-23,436.000000,438.500000,432.000000,433.500000,408.365906,45710963
2020-09-24,425.500000,429.000000,423.000000,423.000000,398.474731,79806381
2020-09-25,427.000000,428.000000,421.000000,424.000000,399.416779,38775269
2020-09-28,427.000000,431.500000,424.500000,431.500000,406.481934,34156973
2020-09-29,432.500000,435.000000,428.000000,431.000000,406.010925,32230502
2020-09-30,430.500000,435.000000,430.500000,433.000000,407.894958,27334204
2020-10-05,438.000000,438.000000,431.500000,432.500000,407.423920,32945832
2020-10-06,441.500000,442.000000,437.500000,439.500000,414.018097,35775395
2020-10-07,435.000000,445.000000,435.000000,443.000000,417.315186,42926239
2020-10-08,450.000000,454.000000,448.500000,453.000000,426.735352,60853811
2020-10-12,458.000000,462.000000,457.500000,460.000000,433.329498,64719223
2020-10-13,465.000000,465.000000,456.500000,462.000000,435.213562,45750738
2020-10-14,460.500000,461.000000,457.000000,459.000000,432.387512,40809241
2020-10-15,456.000000,456.500000,450.000000,453.000000,426.735352,47775028
2020-10-16,451.000000,456.000000,448.500000,449.000000,422.967285,46876801
2020-10-19,453.000000,457.500000,451.000000,457.500000,430.974426,34470906
2020-10-20,455.500000,457.000000,451.000000,451.000000,424.851349,25205638
2020-10-21,453.500000,456.000000,451.000000,453.000000,426.735352,28058921
2020-10-22,450.000000,455.000000,449.500000,455.000000,428.619415,23438547
2020-10-23,458.000000,458.000000,451.500000,452.000000,425.793274,18777385
2020-10-26,455.000000,455.000000,450.000000,450.000000,423.909302,15059581
2020-10-27,447.500000,448.500000,445.500000,447.000000,421.083252,20117660
2020-10-28,445.000000,447.000000,443.000000,444.000000,418.257172,24710230
2020-10-29,436.500000,439.500000,435.500000,437.000000,411.662994,41285612
2020-10-30,437.000000,437.000000,432.000000,432.000000,406.952942,47668895
2020-11-02,433.000000,435.500000,428.000000,435.500000,410.250031,33477443
2020-11-03,439.500000,443.000000,438.000000,441.000000,415.431091,30328495
2020-11-04,444.500000,451.500000,443.000000,450.000000,423.909302,37512790
2020-11-05,451.500000,451.500000,445.500000,451.000000,424.851349,34886108
2020-11-06,455.000000,455.500000,450.000000,452.500000,426.264374,30154140
2020-11-09,458.000000,460.000000,454.000000,458.500000,431.916504,39245881
2020-11-10,452.000000,454.500000,448.500000,451.000000,424.851349,34820499
2020-11-11,448.500000,457.000000,448.500000,457.000000,430.503479,36765561
2020-11-12,463.000000,463.500000,457.500000,458.000000,431.445496,40100880
2020-11-13,459.000000,462.000000,456.500000,462.000000,435.213562,31037438
2020-11-16,470.000000,484.500000,469.000000,484.000000,455.937958,81994937
2020-11-17,502.000000,506.000000,485.500000,485.500000,457.351013,72413868
2020-11-18,490.000000,497.000000,486.500000,497.000000,468.184326,50387727
2020-11-19,499.000000,499.000000,490.000000,490.000000,461.590149,44220053
2020-11-20,486.000000,490.000000,486.000000,488.000000,459.706085,32281453
2020-11-23,494.500000,498.500000,492.000000,496.500000,467.713287,38084006
2020-11-24,499.500000,500.000000,491.500000,492.000000,463.474152,35479226
2020-11-25,495.000000,495.500000,487.000000,487.000000,458.764038,41419632
2020-11-26,489.000000,493.500000,488.000000,489.000000,460.648102,28893033
2020-11-27,487.500000,492.000000,486.500000,489.000000,460.648102,32960189
2020-11-30,493.000000,493.500000,480.500000,480.500000,452.640900,119895176
2020-12-01,489.500000,490.000000,483.500000,490.000000,461.590149,37018651
2020-12-02,499.500000,500.000000,493.500000,499.000000,470.068329,50621339
2020-12-03,499.500000,499.500000,495.000000,497.000000,468.184326,35651379
2020-12-04,498.500000,505.000000,497.500000,503.000000,473.836395,51172005
2020-12-07,512.000000,515.000000,506.000000,514.000000,484.198608,44271244
2020-12-08,514.000000,525.000000,509.000000,524.000000,493.618774,40771761
2020-12-09,521.000000,524.000000,520.000000,520.000000,489.850739,43314115
2020-12-10,511.000000,515.000000,510.000000,512.000000,482.314575,42556926
2020-12-11,517.000000,517.000000,505.000000,516.000000,486.082672,45660960
2020-12-14,512.000000,513.000000,508.000000,508.000000,478.546478,30260485
2020-12-15,507.000000,510.000000,504.000000,504.000000,474.778442,39852366
2020-12-16,509.000000,515.000000,507.000000,512.000000,482.314575,52012348
2020-12-17,515.000000,515.000000,508.000000,508.000000,480.894653,38215179
2020-12-18,508.000000,512.000000,507.000000,510.000000,482.787933,39924864
2020-12-21,512.000000,517.000000,508.000000,516.000000,488.467743,34813281
2020-12-22,512.000000,516.000000,509.000000,509.000000,481.841278,22454277
2020-12-23,508.000000,511.000000,506.000000,509.000000,481.841278,18086715
2020-12-24,511.000000,512.000000,508.000000,510.000000,482.787933,14950143
2020-12-25,514.000000,515.000000,510.000000,511.000000,483.734528,12327895
2020-12-28,512.000000,515.000000,509.000000,515.000000,487.521118,19087382
2020-12-29,515.000000,517.000000,513.000000,515.000000,487.521118,19907528
2020-12-30,516.000000,525.000000,514.000000,525.000000,496.987549,46292401
2020-12-31,526.000000,530.000000,524.000000,530.000000,501.720703,29970398
2021-01-04,530.000000,540.000000,528.000000,536.000000,507.400574,38770328
2021-01-05,536.000000,542.000000,535.000000,542.000000,513.080444,34411866
2021-01-06,555.000000,555.000000,541.000000,549.000000,519.707031,53030554
2021-01-07,554.000000,570.000000,553.000000,565.000000,534.853333,51166782
2021-01-08,580.000000,580.000000,571.000000,580.000000,549.052856,59563555
2021-01-11,577.000000,584.000000,574.000000,584.000000,552.839417,48810990
2021-01-12,583.000000,597.000000,582.000000,591.000000,559.466003,50232426
2021-01-13,595.000000,605.000000,593.000000,605.000000,572.718933,62662393
2021-01-14,587.000000,597.000000,587.000000,592.000000,560.412659,75288477
2021-01-15,621.000000,625.000000,601.000000,601.000000,568.932434,92010500
2021-01-18,608.000000,608.000000,594.000000,607.000000,574.612244,45726476
2021-01-19,618.000000,632.000000,613.000000,627.000000,593.545105,50672866
2021-01-20,633.000000,650.000000,631.000000,647.000000,612.478027,82066422
2021-01-21,640.000000,679.000000,640.000000,673.000000,637.090698,89019137
2021-01-22,649.000000,665.000000,649.000000,649.000000,614.371277,125179403
2021-01-25,642.000000,646.000000,626.000000,633.000000,599.225037,93050133
2021-01-26,632.000000,640.000000,610.000000,617.000000,584.078613,100153482
2021-01-27,618.000000,625.000000,611.000000,615.000000,582.185425,59985191
2021-01-28,600.000000,608.000000,598.000000,601.000000,568.932434,96447533
2021-01-29,619.000000,619.000000,591.000000,591.000000,559.466003,90745237
2021-02-01,595.000000,612.000000,587.000000,611.000000,578.398865,67462398
2021-02-02,629.000000,638.000000,622.000000,632.000000,598.278259,78429188
2021-02-03,638.000000,642.000000,630.000000,630.000000,596.385132,48738970
2021-02-04,626.000000,632.000000,620.000000,627.000000,593.545105,46371900
2021-02-05,638.000000,641.000000,631.000000,632.000000,598.278259,53267273
2021-02-17,663.000000,668.000000,660.000000,663.000000,627.624268,107614290
2021-02-18,664.000000,665.000000,656.000000,660.000000,624.784424,53109010
2021-02-19,656.000000,657.000000,647.000000,652.000000,617.211243,50279585
2021-02-22,660.000000,662.000000,650.000000,650.000000,615.317871,36474610
2021-02-23,641.000000,643.000000,633.000000,641.000000,606.798096,50076333
2021-02-24,627.000000,636.000000,625.000000,625.000000,591.651978,66206750
2021-02-25,636.000000,636.000000,628.000000,635.000000,601.118286,43231417
2021-02-26,611.000000,618.000000,606.000000,606.000000,573.665649,111861175
2021-03-02,621.000000,622.000000,609.000000,609.000000,576.505676,54041533
2021-03-03,609.000000,622.000000,601.000000,622.000000,588.811951,48252965
2021-03-04,609.000000,611.000000,601.000000,601.000000,568.932434,67711962
2021-03-05,588.000000,605.000000,584.000000,601.000000,568.932434,79918467
2021-03-08,608.000000,610.000000,598.000000,598.000000,566.092529,43219772
2021-03-09,585.000000,595.000000,585.000000,595.000000,563.252686,68768861
2021-03-10,601.000000,601.000000,593.000000,597.000000,565.145874,40146301
2021-03-11,596.000000,612.000000,595.000000,609.000000,576.505676,54416046
2021-03-12,615.000000,618.000000,609.000000,614.000000,581.238831,33168846
2021-03-15,614.000000,614.000000,609.000000,611.000000,578.398865,27416758
2021-03-16,610.000000,613.000000,607.000000,613.000000,580.292114,36949425
2021-03-17,612.000000,612.000000,602.000000,604.000000,574.113831,39517807
2021-03-18,606.000000,609.000000,602.000000,602.000000,572.212646,29415526
2021-03-19,594.000000,598.000000,591.000000,591.000000,561.757141,70866028
2021-03-22,588.000000,598.000000,586.000000,593.000000,563.658142,34089033
2021-03-23,597.000000,603.000000,593.000000,594.000000,564.608521,29374037
2021-03-24,571.000000,582.000000,571.000000,576.000000,547.499207,107253959
2021-03-25,572.000000,581.000000,570.000000,575.000000,546.548706,67833354
2021-03-26,582.000000,592.000000,580.000000,590.000000,560.806641,36829858
2021-03-29,599.000000,602.000000,596.000000,599.000000,569.361145,37884733
2021-03-30,600.000000,600.000000,592.000000,597.000000,567.460205,33099123
2021-03-31,596.000000,597.000000,587.000000,587.000000,557.954956,38790886
2021-04-01,598.000000,602.000000,594.000000,602.000000,572.212646,43091157
2021-04-07,614.000000,614.000000,608.000000,610.000000,579.816895,24603109
2021-04-08,606.000000,613.000000,603.000000,613.000000,582.668457,23976625
2021-04-09,618.000000,618.000000,609.000000,610.000000,579.816895,27303862
2021-04-12,612.000000,613.000000,603.000000,605.000000,575.064209,22606128
2021-04-13,604.000000,613.000000,604.000000,605.000000,575.064209,25971622
2021-04-14,608.000000,612.000000,600.000000,612.000000,581.717957,30077913
2021-04-15,612.000000,619.000000,607.000000,619.000000,588.371582,33530942
2021-04-16,610.000000,611.000000,603.000000,610.000000,579.816895,48507383
2021-04-19,605.000000,607.000000,601.000000,603.000000,573.163269,24231637
2021-04-20,598.000000,602.000000,595.000000,602.000000,572.212646,34771635
2021-04-21,599.000000,599.000000,592.000000,592.000000,562.707642,38458220
2021-04-22,596.000000,598.000000,591.000000,591.000000,561.757141,33868521
2021-04-23,592.000000,602.000000,590.000000,602.000000,572.212646,27754511
2021-04-26,605.000000,610.000000,603.000000,610.000000,579.816895,30887664
2021-04-27,608.000000,611.000000,605.000000,610.000000,579.816895,26317481
2021-04-28,606.000000,608.000000,601.000000,602.000000,572.212646,24024054
2021-04-29,609.000000,609.000000,600.000000,600.000000,570.311646,31828333
2021-05-03,595.000000,597.000000,588.000000,588.000000,558.905457,41762441
2021-05-04,588.000000,594.000000,582.000000,591.000000,561.757141,40273595
2021-05-05,594.000000,594.000000,585.000000,585.000000,556.053833,29254785
2021-05-06,590.000000,590.000000,580.000000,587.000000,557.954956,30725590
2021-05-07,594.000000,600.000000,589.000000,599.000000,569.361145,28075722
2021-05-10,596.000000,597.000000,588.000000,589.000000,559.856018,20434079
2021-05-11,579.000000,580.000000,570.000000,571.000000,542.746643,59349193
2021-05-12,567.000000,571.000000,518.000000,560.000000,532.290894,131741482
2021-05-13,547.000000,563.000000,541.000000,547.000000,519.934204,66765627
2021-05-14,556.000000,562.000000,552.000000,557.000000,529.439331,37533726
2021-05-17,544.000000,558.000000,541.000000,549.000000,521.835144,56270958
2021-05-18,563.000000,573.000000,555.000000,572.000000,543.697083,43689316
2021-05-19,571.000000,572.000000,565.000000,567.000000,538.944580,28908777
2021-05-20,567.000000,571.000000,560.000000,567.000000,538.944580,29709287
2021-05-21,572.000000,577.000000,568.000000,573.000000,544.647705,27376731
2021-05-24,570.000000,572.000000,566.000000,568.000000,539.895142,15629736
2021-05-25,576.000000,584.000000,573.000000,583.000000,554.152832,33039911
2021-05-26,587.000000,588.000000,581.000000,585.000000,556.053833,18703987
2021-05-27,580.000000,582.000000,573.000000,582.000000,553.202454,62169719
2021-05-28,587.000000,592.000000,582.000000,590.000000,560.806641,29086873
2021-05-31,595.000000,597.000000,590.000000,597.000000,567.460205,30657474
2021-06-01,598.000000,599.000000,595.000000,598.000000,568.410583,17818326
2021-06-02,600.000000,600.000000,593.000000,595.000000,565.559082,21872755
2021-06-03,600.000000,600.000000,596.000000,596.000000,566.509644,21077164
2021-06-04,591.000000,595.000000,590.000000,595.000000,565.559082,15756180
2021-06-07,594.000000,595.000000,583.000000,592.000000,562.707642,17077625
2021-06-08,590.000000,595.000000,588.000000,589.000000,559.856018,13396324
2021-06-09,586.000000,588.000000,583.000000,586.000000,557.004456,20023490
2021-06-10,591.000000,599.000000,587.000000,599.000000,569.361145,28527745
2021-06-11,602.000000,603.000000,600.000000,602.000000,572.212646,24227710
2021-06-15,607.000000,609.000000,606.000000,609.000000,578.866333,26012250
2021-06-16,608.000000,608.000000,605.000000,605.000000,575.064209,25856919
2021-06-17,601.000000,606.000000,598.000000,606.000000,578.404846,22872361
2021-06-18,608.000000,608.000000,601.000000,603.000000,575.541504,32652017
2021-06-21,590.000000,594.000000,583.000000,583.000000,556.452332,44279632
2021-06-22,585.000000,588.000000,578.000000,578.000000,551.679932,27823974
2021-06-23,583.000000,598.000000,581.000000,595.000000,567.905823,34392376
2021-06-24,598.000000,598.000000,588.000000,590.000000,563.133423,16524230
2021-06-25,598.000000,598.000000,589.000000,591.000000,564.087952,18841696
2021-06-28,590.000000,590.000000,586.000000,590.000000,563.133423,15028407
2021-06-29,598.000000,598.000000,591.000000,595.000000,567.905823,28659610
2021-06-30,599.000000,599.000000,595.000000,595.000000,567.905823,24883853
2021-07-01,596.000000,597.000000,591.000000,593.000000,565.996765,18250994
2021-07-02,590.000000,593.000000,587.000000,588.000000,561.224548,18322419
2021-07-05,588.000000,597.000000,588.000000,591.000000,564.087952,28836816
2021-07-06,595.000000,596.000000,589.000000,592.000000,565.042480,12997112
2021-07-07,590.000000,594.000000,588.000000,594.000000,566.951294,16966158
2021-07-08,595.000000,595.000000,588.000000,588.000000,561.224548,21140426
2021-07-09,582.000000,585.000000,580.000000,584.000000,557.406677,29029415
2021-07-12,595.000000,597.000000,590.000000,593.000000,565.996765,31304547
2021-07-13,600.000000,608.000000,599.000000,607.000000,579.359375,52540315
2021-07-14,613.000000,615.000000,608.000000,613.000000,585.086182,38418875
2021-07-15,613.000000,614.000000,608.000000,614.000000,586.040588,22012834
2021-07-16,591.000000,595.000000,588.000000,589.000000,562.178955,57970545
2021-07-19,583.000000,584.000000,578.000000,582.000000,555.497742,40644341
2021-07-20,579.000000,584.000000,579.000000,581.000000,554.543213,15354333
2021-07-21,586.000000,586.000000,580.000000,585.000000,558.361145,25828732
2021-07-22,589.000000,594.000000,587.000000,591.000000,564.087952,26058172
2021-07-23,592.000000,592.000000,583.000000,585.000000,558.361145,15271451
2021-07-26,591.000000,591.000000,580.000000,580.000000,553.588806,21619179
2021-07-27,581.000000,584.000000,580.000000,580.000000,553.588806,17785992
2021-07-28,576.000000,579.000000,573.000000,579.000000,552.634399,36158305
2021-07-29,585.000000,585.000000,577.000000,583.000000,556.452332,23224896
2021-07-30,581.000000,582.000000,578.000000,580.000000,553.588806,18999281
2021-08-02,583.000000,590.000000,580.000000,590.000000,563.133423,23482491
2021-08-03,594.000000,594.000000,590.000000,594.000000,566.951294,22747702
2021-08-04,598.000000,598.000000,594.000000,596.000000,568.860291,20313271
2021-08-05,598.000000,598.000000,593.000000,596.000000,568.860291,15116242
2021-08-06,596.000000,596.000000,588.000000,591.000000,564.087952,13687213
